"ID","Fecha creación","Tipo vertimiento","Medio receptor","Caudal","Permanentes","Transitorias","Cuenca","Macro cuenca","Cota","Pretratamiento","Tratamiento primario","Tratamiento secundario","Manejo efluente"
"111466.0","06/12/2021","Agua residual doméstica","Al suelo","0.0067","4","0","R. San Andres","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1808.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118629.0","31/05/2023","Agua residual doméstica","Al suelo","0.01","4","4","Q. LA HERRADURA","Río Porce","1420.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"122441.0","24/01/2024","Agua residual doméstica","Al suelo","0.0099","3","6","Q. La Chorquina","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","516.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"115231.0","05/09/2022","Agua residual doméstica","Al suelo","0.0091","3","5","Q. LA IGUANA","Río Porce","2139.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"110666.0","22/10/2021","Agua residual doméstica","Al suelo","0.0099","4","4","R. Piedras","Río Frío y Otros Directos al Cauca","1895.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119031.0","30/06/2023","Agua residual doméstica","Al suelo","0.0125","5","5","Q. EL CHUSCAL","Río Porce","1890.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"124115.0","20/06/2024","Agua residual doméstica","Al suelo","0.0052","3","0","Q. Santa Barbara","Río San Juan","1670.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"107998.0","18/05/2021","Agua residual doméstica","Al suelo","0.0135","6","4","Directos R. Cauca (mi) - R. Aurra - NSS","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1118.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119730.0","10/08/2023","Agua residual doméstica","Al suelo","0.005","3","0","Q. Bramadora","Río Porce","2587.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"114842.0","12/08/2022","Agua residual doméstica","Al suelo","0.0052","3","0","R. San Bartolomé","Río San Bartolo y otros directos al Magdalena Medio","993.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"123979.0","06/06/2024","Agua residual doméstica","Al suelo","0.0086","5","0","Q. Quebradona","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1396.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"115321.0","13/09/2022","Agua residual doméstica","Al suelo","0.0166","6","8","Q. EL SALADO","Río Porce","1400.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"116953.0","27/01/2023","Agua residual doméstica","Al suelo","0.0058","2","3","Q. La Chorquina","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","593.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"109727.0","02/09/2021","Agua residual doméstica","Al suelo","0.0085","4","2","Q. PIEDRAS BLANCAS","Río Porce","2504.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107578.0","26/04/2021","Agua residual doméstica","Al suelo","0.0076","3","3","Q. Palmichala","Río Nare","1450.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"109603.0","26/08/2021","Agua residual doméstica","Al suelo","0.0153","8","2","Q. PIEDRAS BLANCAS","Río Porce","2528.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107606.0","26/04/2021","Agua residual doméstica","Al suelo","0.012","6","2","Q. Mulato","Río San Bartolo y otros directos al Magdalena Medio","1450.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"109717.0","02/09/2021","Agua residual doméstica","Al suelo","0.0058","2","3","R. Amagá","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1481.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"107811.0","04/05/2021","Agua residual doméstica","Al suelo","0.0052","3","0","Q. PIEDRAS BLANCAS","Río Porce","2451.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"109654.0","30/08/2021","Agua residual doméstica","Al suelo","0.0065","1","6","Q. La Chorquina","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","555.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"118515.0","25/05/2023","Agua residual doméstica","Al suelo","0.0121","7","0","R. Nus","Río Nare","837.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"121538.0","17/11/2023","Agua residual doméstica","Al suelo","0.0139","8","0","Q. Remango","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1431.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"120239.0","19/09/2023","Agua residual doméstica","Al suelo","0.005","2","2","Q. SANTA ELENA","Río Porce","2598.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"123575.0","26/04/2024","Agua residual doméstica","Al suelo","0.0069","4","0","R. Farallones","Río San Juan","1377.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"104467.0","30/11/2020","Agua residual doméstica","Al suelo","0.0097","2","8","Rio Aburrá- NSS","Río Porce","1519.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"116720.0","30/12/2022","Agua residual doméstica","Al suelo","0.0102","5","2","R. Porce","Río Porce","1597.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Pozo de absorción o infiltración"
"106108.0","22/02/2021","Agua residual doméstica","Al suelo","0.0034","2","0","Q. PIEDRAS BLANCAS","Río Porce","2562.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"114344.0","18/07/2022","Agua residual doméstica","Al suelo","0.0049","1","4","Q. PIEDRAS BLANCAS","Río Porce","2451.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"123866.0","29/05/2024","Agua residual doméstica","Al suelo","0.0069","4","0","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1224.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Sedimentación","Zanja o Campo de infiltración"
"126791.0","07/03/2025","Agua residual doméstica","Al suelo","0.0035","2","0","Q. Honda, Q Pena y otros directos al Cauca (mi)","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1229.9","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"128582.0","27/10/2025","Agua residual doméstica","Al suelo","0.0052","3","0","R. La Honda","Río San Bartolo y otros directos al Magdalena Medio","178.0","No registra","No registra","Tanque septico","Pozo de absorción o infiltración"
"116406.0","13/12/2022","Agua residual doméstica","Al suelo","0.0132","4","8","Directos R. Cauca (md) entre Q. Fotuta y Q. Comia","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1050.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"119772.0","14/08/2023","Agua residual doméstica","Al suelo","0.0084","5","0","Q. La Tutura","Río Porce","2452.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"109979.0","16/09/2021","Agua residual doméstica","Al suelo","0.0017","1","0","Q. PIEDRAS BLANCAS","Río Porce","2523.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"112001.0","28/12/2021","Agua residual doméstica","Al suelo","0.0125","5","5","Q. EL SALADO","Río Porce","2243.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"121139.0","23/10/2023","Agua residual doméstica","Al suelo","0.0069","4","0","Q. Comia","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1735.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"108087.0","21/05/2021","Agua residual doméstica","Al suelo","0.0058","2","3","Q. SANTA ELENA","Río Porce","2612.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"111561.0","14/12/2021","Agua residual doméstica","Al suelo","0.0102","6","0","DIRECTOS AL R. ABURRA ZU MEDELLIN","Río Porce","1889.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"120614.0","03/10/2023","Agua residual doméstica","Al suelo","0.005","2","2","Q. PIEDRAS BLANCAS","Río Porce","2510.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"106523.0","08/03/2021","Agua residual doméstica","Al suelo","0.0099","3","6","Q. PIEDRAS BLANCAS","Río Porce","2502.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"126495.0","07/02/2025","Agua residual doméstica","Al suelo","0.0085","4","2","Directos R. Cauca (mi) entre Q. Quiancosco y Q. Uvital","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","934.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"114758.0","09/08/2022","Agua residual doméstica","Al suelo","0.01","4","4","Q. DOÑA MARIA","Río Porce","1893.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"105953.0","12/02/2021","Agua residual doméstica","Al suelo","0.0069","4","0","Directos al R. Cauca (md) entre Q. Tesorera y Q. La Clara","Directos Río Cauca entre Río San Juan y Pto Valdivia (mi)","1740.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"119082.0","06/07/2023","Agua residual doméstica","Al suelo","0.0076","3","3","Q. La Clara","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1625.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"110254.0","30/09/2021","Agua residual doméstica","Al suelo","0.01","4","4","Rio Aburrá- NSS","Río Porce","1746.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"111531.0","13/12/2021","Agua residual doméstica","Al suelo","0.015","5","8","R. Aurrá","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","796.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"105385.0","08/01/2021","Agua residual doméstica","Al suelo","0.0212","10","5","Q. EL CHUSCAL","Río Porce","1809.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"124954.0","12/09/2024","Agua residual doméstica","Al suelo","0.0137","7","2","Q. Mulatal","Río Nare","1028.7","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"121547.0","20/11/2023","Agua residual doméstica","Al suelo","0.0052","3","0","Q. PIEDRAS BLANCAS","Río Porce","2445.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"120512.0","28/09/2023","Agua residual doméstica","Al suelo","0.0102","6","0","Q. La Clara","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1801.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"115855.0","28/10/2022","Agua residual doméstica","Al suelo","0.0103","6","0","Q. ALTAVISTA","Río Porce","2007.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"115423.0","22/09/2022","Agua residual doméstica","Al suelo","0.0067","4","0","Q. Pontesuela","Río Porce","2501.0","No registra","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"117872.0","21/04/2023","Agua residual doméstica","Al suelo","0.0052","3","0","Q. Grande","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1756.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"109261.0","12/08/2021","Agua residual doméstica","Al suelo","0.0066","2","4","Q. SANTA ELENA","Río Porce","2689.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"113801.0","02/06/2022","Agua residual doméstica","Al suelo","0.0042","2","1","Q. LA IGUANA","Río Porce","2148.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"118508.0","25/05/2023","Agua residual doméstica","Al suelo","0.005","3","0","Q. Ventanas o Q. La Maria","Río Porce","1903.0","No registra","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"117262.0","06/03/2023","Agua residual doméstica","Al suelo","0.0101","4","4","Q. La Jimenez","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1600.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"112966.0","29/03/2022","Agua residual doméstica","Al suelo","0.0052","3","0","Q. La Sopetrana","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1858.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"118882.0","15/06/2023","Agua residual doméstica","Al suelo","0.0101","6","0","R. Aurrá","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","2561.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"119527.0","02/08/2023","Agua residual doméstica","Al suelo","0.0092","5","1","Q. Hojas Anchas","Río Porce","1233.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"107703.0","28/04/2021","Agua residual doméstica","Al suelo","0.0069","4","0","R. Alicante","Río San Bartolo y otros directos al Magdalena Medio","566.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Tanque septico","Zanja o Campo de infiltración"
"119564.0","02/08/2023","Agua residual doméstica","Al suelo","0.0103","6","0","Q. La Sucia","Directos Río Cauca  entre Río San Juan y  Pto Valdivia (md)","1750.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Zanja o Campo de infiltración"
"120219.0","18/09/2023","Agua residual doméstica","Al suelo","0.0075","3","3","Q. PIEDRAS BLANCAS","Río Porce","2510.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"116502.0","21/12/2022","Agua residual doméstica","Al suelo","0.0034","2","0","DIRECTOS AL R ABURRA (INTERCUENCA 1)","Río Porce","1540.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
"110939.0","08/11/2021","Agua residual doméstica","Al suelo","0.0067","3","2","DIRECTOS AL R.  ABURRA A COPACABANA","Río Porce","2524.0","Separación de grasas (trampas de grasas, etc.)","Sedimentación","Filtro anaerobio","Pozo de absorción o infiltración"
